LH_Vis_1,LH_Vis_2,LH_Vis_3,LH_Vis_4,LH_Vis_5,LH_Vis_6,LH_Vis_7,LH_Vis_8,LH_Vis_9,LH_SomMot_1,LH_SomMot_2,LH_SomMot_3,LH_SomMot_4,LH_SomMot_5,LH_SomMot_6,LH_DorsAttn_Post_1,LH_DorsAttn_Post_2,LH_DorsAttn_Post_3,LH_DorsAttn_Post_4,LH_DorsAttn_Post_5,LH_DorsAttn_Post_6,LH_DorsAttn_PrCv_1,LH_DorsAttn_FEF_1,LH_SalVentAttn_ParOper_1,LH_SalVentAttn_FrOperIns_1,LH_SalVentAttn_FrOperIns_2,LH_SalVentAttn_PFCl_1,LH_SalVentAttn_Med_1,LH_SalVentAttn_Med_2,LH_SalVentAttn_Med_3,LH_Limbic_OFC_1,LH_Limbic_TempPole_1,LH_Limbic_TempPole_2,LH_Cont_Par_1,LH_Cont_PFCl_1,LH_Cont_pCun_1,LH_Cont_Cing_1,LH_Default_Temp_1,LH_Default_Temp_2,LH_Default_Par_1,LH_Default_Par_2,LH_Default_PFC_1,LH_Default_PFC_2,LH_Default_PFC_3,LH_Default_PFC_4,LH_Default_PFC_5,LH_Default_PFC_6,LH_Default_PFC_7,LH_Default_pCunPCC_1,LH_Default_pCunPCC_2,RH_Vis_1,RH_Vis_2,RH_Vis_3,RH_Vis_4,RH_Vis_5,RH_Vis_6,RH_Vis_7,RH_Vis_8,RH_SomMot_1,RH_SomMot_2,RH_SomMot_3,RH_SomMot_4,RH_SomMot_5,RH_SomMot_6,RH_SomMot_7,RH_SomMot_8,RH_DorsAttn_Post_1,RH_DorsAttn_Post_2,RH_DorsAttn_Post_3,RH_DorsAttn_Post_4,RH_DorsAttn_Post_5,RH_DorsAttn_PrCv_1,RH_DorsAttn_FEF_1,RH_SalVentAttn_TempOccPar_1,RH_SalVentAttn_TempOccPar_2,RH_SalVentAttn_FrOperIns_1,RH_SalVentAttn_Med_1,RH_SalVentAttn_Med_2,RH_Limbic_OFC_1,RH_Limbic_TempPole_1,RH_Cont_Par_1,RH_Cont_Par_2,RH_Cont_PFCl_1,RH_Cont_PFCl_2,RH_Cont_PFCl_3,RH_Cont_PFCl_4,RH_Cont_Cing_1,RH_Cont_PFCmp_1,RH_Cont_pCun_1,RH_Default_Par_1,RH_Default_Temp_1,RH_Default_Temp_2,RH_Default_Temp_3,RH_Default_PFCv_1,RH_Default_PFCv_2,RH_Default_PFCdPFCm_1,RH_Default_PFCdPFCm_2,RH_Default_PFCdPFCm_3,RH_Default_pCunPCC_1,RH_Default_pCunPCC_2
14.0968922256617,30.3751560172732,27.0432340501754,27.8419914574047,32.6076393397212,29.2190462827309,31.193009878403,28.2828125512897,27.0659924640827,19.3774728514548,16.2613609530901,16.9912897803791,17.2571669608205,27.2941933545646,22.3072309227825,33.1184653809445,21.7705037104784,33.82226172123,25.4446371582716,23.0024105582664,13.1748080121376,24.7320076900937,22.5923585647685,23.7575906010081,7.29510105839121,25.8794201950176,22.4855875214908,25.2896643371966,9.88935708045616,22.8351028216764,4.66527902876005,8.84438282795436,16.0833989027285,25.6949170040018,25.5168025448279,19.7258904157989,12.9612331573835,15.559430465045,23.6687536549138,30.3116171200833,20.314147144726,16.5368680708427,20.3133076848619,18.9282842594746,12.869704723615,21.6049919420492,19.9940353798865,24.5974954685196,15.329657636156,13.809033416876,17.3628398143335,26.347277270739,32.7922443676752,32.865763064658,35.0498897965233,31.2027084854397,31.4422324284761,30.8062393011323,24.1791391830618,27.1359343052512,14.2707844157987,19.3272591929493,17.9866956235795,26.8024170145092,19.5091607579043,23.8160255061359,35.171361157012,29.1076472672968,30.8737221398511,34.4498852221427,21.7026475416882,27.9225075471036,27.3982172256894,30.1559417936715,19.2106044191915,28.9202738979724,12.646166499016,21.877983246912,5.88345865641795,11.9231517381527,12.7974538841857,22.4285829942514,5.56585444203625,22.6178966167349,20.4021019089716,27.1223827226655,9.13642790757531,20.9179949139815,26.5904189985979,20.2951875761451,17.4492549671276,18.3747223222095,27.1118323646089,12.7973894306828,25.6505296445274,10.9561803481791,14.0283109702839,12.2719970269518,16.8230218350066,10.163824337358
9.18486690915946,13.3388474930092,21.7405974754398,12.2587087030181,14.710263812019,19.7564608998605,17.1882262447224,20.6428097650281,10.4966994244794,10.2113588864305,7.75819122222414,10.5898107340638,15.8901571576348,6.91542484240664,12.7892035466492,19.1471864824613,12.3455946491926,15.5968196746614,10.1726437648982,9.94494316241955,12.3197227606431,6.55038355614286,20.9910196797985,10.6147718630785,8.99716572950183,8.75109225106517,15.2477058798472,15.7444570706355,18.0657564955897,10.3916617671007,5.67071294352524,8.79470657157547,11.0722769568041,8.49836877720409,10.1047270823075,7.01898473547311,13.4267537419871,10.5109387728281,9.28365842408039,4.61402574557692,16.6473393235437,13.092612901183,3.40178974756494,9.35144980085906,15.7165008075076,12.9308506752168,8.52420551190627,16.1701102234832,9.85950542497567,12.8399603828738,12.5335074848383,18.5863852336479,15.0195258624074,13.852953339154,19.750136366148,19.7917377676465,19.1153049110043,15.9161858404436,12.7195936874911,10.8610741409902,13.1304073131604,15.9625231386216,14.699559380402,8.50954678783271,14.0103082042562,10.3899738563488,18.4915217105812,12.9463255195882,11.7597806718408,14.1012957837513,6.82007545621883,10.0675810412703,13.4679651930979,6.90727853452259,11.7729224206477,11.1154307748906,11.1406227367692,13.8930429462579,3.07638130794489,6.82250653629278,10.89820649495,10.9848198652659,6.13595824553603,5.97891878168008,12.2740660396388,5.68098713345719,7.54595875323731,12.6600271743775,17.6968415370536,17.9975809183351,8.12970337456436,6.88376743560681,10.0375694250029,9.671396623579,8.43340685759653,10.3303367159086,12.878716928438,14.084403920545,14.909298310261,13.2247622297074
15.9943617897217,24.782942623856,23.360903522472,18.613912270632,31.0036732488236,28.6099826852955,24.5812523005763,25.9241677317038,27.0025158348082,19.2960081007018,15.3735727042815,25.5359521186526,18.9565784609538,21.2334614463224,24.4873753571554,31.9577876624141,31.5685189883006,30.8980241200569,27.5779564883288,25.1759269910726,19.1357457420222,25.1561948199984,31.4533040044488,22.9319229287206,19.0596576231635,20.7936707564791,24.9684314185103,31.2615585596627,22.7899911150675,24.5642283964908,14.1067727602775,20.0431866841522,21.0389587458575,24.9047770729742,26.8143201865287,31.299306427541,21.4577199692962,5.74154338781211,12.1342450602908,20.9747238958654,22.3826842638418,14.2757112474638,24.0156565230341,16.6351947007072,20.9135084624618,17.0227470787029,21.0079442361828,19.0198203304654,21.1041386030338,13.1106404478239,17.9790894781788,26.0094883623749,25.7512938686976,21.7644403969125,31.2613537342125,25.9257031443159,22.7990816352174,25.6151090066666,30.5263389009897,15.811717658936,20.50666644559,20.0571536958423,23.371297571659,23.9616830039069,23.0663990187554,23.2141440669402,31.096002459076,24.7333837524388,24.9590416293942,31.9452989325625,27.0065237172048,27.8157313227561,29.1559852896891,30.4507630069634,23.9351602977528,20.983757330162,24.9475123470387,26.5722484884808,7.14320014057446,14.0844962254189,25.2881167606731,8.53513800017529,11.8123816113994,22.5855448755625,20.5024377540277,16.6521734042409,18.7081552006655,24.7613240887919,23.363367033239,11.1816243421168,10.7781100296866,17.9897349665807,12.8855848471592,22.5940185999711,15.3453200545508,18.615659845763,8.55595767700465,8.75741458908305,20.0810147932784,6.68799991351531
0.665543149407411,14.0057047740803,11.0471834418501,8.06313602866135,17.0758565789844,18.1156471772142,17.6357341608288,14.4450258367496,21.0252717862097,10.7007490034379,10.6146054491139,8.77806909279324,16.2918016506587,25.6087934862736,18.1964563007185,14.0990205511852,17.7923275200882,25.5727707875663,19.5156899781655,15.241470736538,12.7446594736395,19.1729682749741,26.3707017868748,11.6392118595502,6.46176730948535,10.7879795353662,17.1258066230061,20.5539740754551,19.2206599895697,20.8851897119788,7.09868593300786,11.7337514278011,9.00418054811655,19.8577224195743,20.4580970197342,16.618502228799,11.0283929381492,11.9827718658963,8.48492073980966,13.4928062065854,13.7827653158754,9.29157480575614,11.9345414431772,9.96371880102173,11.8890795387506,11.0821867016017,11.7563863172543,12.9370179941358,6.36710420855775,11.154580828013,11.5114018369194,14.3754758731349,16.4011967376256,7.6017746799745,17.4950190252784,20.2995203599487,10.0780918965315,13.5400409045488,9.72007437718564,9.03684103141917,12.0464819321292,17.3736244819334,17.9530350128594,16.6148158942209,18.0607166655456,16.0982990798367,22.3048033251963,19.4224879069438,22.0602229480373,21.0882822705962,18.2770076200492,17.4301177582582,24.3098011651351,18.0539945379532,17.7950033532549,12.8140597689368,16.4076595963478,21.3401476298711,9.79921173179121,5.59964434013444,14.9924152367571,13.8962006828048,9.08056488700451,19.8535217247683,13.1381207827696,20.1067042032794,12.5455613161263,17.629635837496,19.061302063281,14.0011444304798,11.2073634317758,3.46840412553987,13.5229501600423,6.37212183308697,12.9618482128462,11.1738289378828,10.7159661125068,15.6096978876657,10.740777198553,10.8818517440602
31.2301262174812,29.7760441385178,37.9311819445239,12.7367067682467,19.9189622293108,39.5489715733393,39.8205822516167,41.9432873636248,32.9619280668957,44.9980424886549,41.1759230511082,37.499389944467,34.4918434124953,34.2325311001276,43.4973527748748,37.2934760328526,42.5819346149762,47.899329549011,38.7548154177282,43.1539999766879,39.9504911769105,43.8008252925263,45.9729604797806,43.3318474727699,30.2517247186995,39.0355354050391,29.6199389850824,48.6255105509958,47.6738450676707,38.6539264329655,27.6040789849027,12.0646355281625,21.6288991447168,35.4052161610258,41.9814758393884,35.9920895486487,32.0839502694907,24.6132520627963,30.816508628029,23.5277773116273,39.2769930094747,36.5491493916052,36.0935696911162,40.4638525479448,36.2883529706782,39.0690386909671,33.5391059878862,40.8585517225195,34.2166872197653,34.8178873782132,19.1702297052486,35.9101773049909,43.7684541961327,8.35136164306103,42.8507503292687,48.3738331054727,35.1359984114568,43.4576364336307,38.1837448667616,36.4494463956219,29.1857441265368,29.5634737024101,41.7607392858365,30.4128387977005,49.846289738104,38.2377210206697,47.085008347682,43.3878830320635,44.8590648574816,47.0933682258994,49.4382497803242,48.5994227867101,42.0446115734203,40.0797831312991,45.4467280144743,35.8944907355722,46.3995521046265,45.6360374766197,23.4832298786331,23.9787525881005,36.7746165197767,34.3880144467291,33.2804037444639,47.9547145295264,28.833102133422,52.4450446300892,28.1215713154437,44.0532379824822,39.7529159739684,38.1946537013756,29.7494952637118,25.7487186735964,25.9968438456635,39.1008988300612,27.0058115863498,38.6861082962411,40.7833837458753,33.9267887736761,27.8296272167794,37.269838259635
5.45212618567562,17.0970810683814,11.6221213229731,14.6345042335508,16.9391840765316,13.1327911629057,14.2899141329096,17.7327457991689,18.2823657325764,8.99059685760016,4.33181649516727,13.8997417918575,7.80473299967787,11.7143883444865,7.35809089678568,18.0030885843496,21.1414467795349,19.224894441392,10.7284707946082,17.0795135170317,13.561498307136,15.0496895163522,13.6420193415639,17.118012740304,9.03845113818691,13.3739625691037,12.9615771383449,12.8208850986909,17.7097029032081,7.46609278027637,0.878934104281541,1.85202118866297,11.9423144865217,12.0946712680537,7.57609108587126,14.2330228646004,11.6681326583059,5.79372753168434,5.01685309864075,11.4639494627284,15.0207132077584,6.5412628490362,7.96105345133784,5.50564252576305,11.0239134491608,9.43651961227479,2.55319326071603,9.47960618877027,1.43182096944579,9.07840548556788,7.23825805538059,14.333746169008,16.3230996917135,13.4213060044803,15.2301008324261,11.8693510948508,13.8071586961104,14.6936656344278,11.1948412187465,4.45330572659978,11.334956072922,9.36239671374651,5.56060757838071,3.56936169533806,14.5859048408662,6.41641297339572,18.831396607326,13.6436777505146,15.5685661204575,19.3801773859695,20.0758028389803,13.3809198695038,14.1542584052969,8.54060882611761,16.9852644161385,17.5722775948364,17.2476907857651,13.2667803492251,3.90111222759243,4.12678171396523,19.714770992219,8.70236933311645,9.22081482572974,11.5199667186866,19.9911027749734,13.6146861008363,14.4955330607569,13.6123722126757,20.9696378179359,24.5599186002797,5.30122058423813,8.96954201259825,10.7665819079529,7.72408468533193,9.70929034474802,5.36128576810967,9.16511407037372,14.9115619574524,4.78435804295612,12.3249490889325
10.4211613973896,24.3755184850291,29.3524992888396,16.708747687265,19.1110284062963,25.524848342415,28.2811403979002,23.2034308295959,27.1596584764488,26.3608817179406,13.1923121771112,25.1729291409492,14.9345543453875,13.4241326850327,19.7902048143544,27.4019363018982,26.8801576535352,33.7800741387977,28.8935489819128,26.5931460556263,29.0944703140122,32.4300047535385,31.580319262955,29.9221936025702,20.0489194611553,23.9070037123205,17.0759357966571,28.8294442859186,28.6361834891358,24.6707037397185,7.08105052171052,9.216262082695,5.30098736390518,20.4223565654382,23.7421980566605,31.7575269729934,16.9748229778538,12.0622351486192,8.15649451666959,13.7181773826088,11.972478767563,12.1689481409597,5.63358496705984,-5.06755544124056,11.8257406076207,-1.1769686263879,10.0303072749751,14.1759355859248,11.6742336128764,10.8685516758458,10.5644110019257,24.819996934062,29.4671468321143,13.9394519107975,28.1944133678118,27.990625270605,21.7478124482123,22.5471810544851,28.9657213223577,18.0958327543296,22.3076722684143,16.3653424791019,21.7234355026817,12.0777234444663,25.6737862915659,25.9917449462224,15.5845899293711,26.3932275858865,28.514244187303,30.9049010466475,31.1821980935891,33.161177971318,30.2391002753966,23.3794454002165,26.9337931665562,28.3806749890601,26.4106238264665,30.1306763149102,0.00893004509882708,8.82041351822478,22.785416501194,1.84535765236112,18.5800254829864,18.4226721906844,28.3784543496294,26.4263253370291,19.3835955750879,20.9105742531649,25.6946561225943,17.2741295912264,6.96071499865921,17.293779301779,19.3437686805466,13.3584535568575,8.35964427632397,0.408597103678407,-1.34945936459159,18.7445962329372,19.5586326605598,7.86955827804618
18.2225753873272,37.4656392667926,30.9249367194463,18.2713888251224,35.8454971891292,27.9184660512908,36.2192483071731,32.0498108370042,31.2818585405061,37.7985590380757,19.7085314764386,37.2160952286281,23.7913390595276,26.6241743767549,38.1369451880972,38.9484017660175,38.3794046596646,35.3146944265564,23.4851213427279,42.0905175230459,11.3836505102656,32.67583419657,37.0028134335244,20.8497805252447,29.0043881412306,26.7347174229025,41.1246557584436,30.8590149765338,33.6803689322472,29.7926354001118,17.8436910276224,14.6396709251803,38.4212435069257,37.7525541175321,28.7314720011719,42.5967113658056,32.1928222767459,30.2227916489405,29.4957602948375,33.1571073450586,30.8480669872901,32.771782724178,26.5735876433947,23.3152461983227,36.3800537001406,39.8359628813902,33.7852088708516,22.9062246820639,26.1582404655881,25.4743215970146,25.399881786621,34.9957842747988,30.7372780826254,37.7973824471839,36.1607882456118,35.1412508916027,28.1684212161028,31.5332124030017,42.0332854719065,23.2841501029565,31.3732733520425,31.2509633616292,29.2732946375669,29.307795740748,21.9131405094476,34.749523927755,38.9674346392367,29.0233180251324,34.0729681347882,35.4460401444309,30.4879836946572,41.5199609180976,39.4043122253416,31.6376248123464,28.201884658855,38.648285099537,40.7079839383795,32.8933608098992,19.4515491685435,24.3393635064014,32.1594555782876,39.839233757113,42.1155127174192,44.1566066587441,41.2718054455227,39.956886935706,27.49173654087,32.6753042329129,42.0674576224525,23.7899587491824,38.6191717459441,39.2174088682834,34.2968543302633,38.4427964970591,31.660498405109,27.6939230013348,41.1303615810764,32.3118122286327,33.4787218480578,30.5177775970237
21.156237980113,38.0486119114355,40.178186686499,35.147588940531,33.8664057884696,36.8766402074841,31.9457209845389,38.5306248323746,36.2553664630284,27.0768377320309,31.8281468494044,32.8019970261705,33.0280434312728,31.519761691521,28.1576851074645,31.3284297607958,35.8119430995542,31.3647833111719,29.4551418846914,17.735232475575,21.0630488822479,34.1904788259445,37.2494739463751,24.7545659453551,18.9538785071535,27.2002131058338,29.7909078121876,25.8285843781308,32.1458219719813,28.90380762094,24.1932974002157,6.71440526754765,20.2188431860754,28.4139494974407,30.7913208058712,21.4638896060889,19.7939099746518,4.33300125386396,16.69420892761,29.2942008025456,28.6878368385195,14.3261462802914,17.2075214643299,10.0220453885607,23.6728650711123,9.71947924366456,18.3437887176164,17.9886154954458,18.1828971360363,0.625694262895307,17.0323854385068,33.4919013997831,29.7159606123947,36.0953735233444,37.0858135122162,41.5038293436853,36.1751935060166,36.7711364382144,35.0815431198848,26.5097065114579,31.8249829586372,34.8305505443486,35.6798993255462,27.3972479881772,23.7620434328561,27.6562193979498,37.3545494137153,32.7202704442878,31.2011725160481,30.7643514860463,26.1798656682388,36.0030884673894,32.9075276146534,23.7240879919366,32.3709292117319,31.7915364004066,28.685827975104,36.2840692286382,16.2330815656152,16.7841971124168,27.3653021674609,25.0649864948676,24.4425735240132,31.3038000923179,20.5125681644961,23.7070321941027,24.4088762769191,33.7390825135185,24.6764514856741,29.7213933774032,27.1408658514404,13.0381190453139,20.8266996164405,18.5880603523783,22.1709301192516,18.4047785692378,11.7817328933921,17.4362050961804,18.1447351943868,8.54717026009255
5.32497806021801,11.1424413608175,13.9038663168582,6.03387350093958,15.7320459504506,14.2863173490493,18.8752886090356,14.4264383578445,16.1180852793231,10.7604307175725,7.54226109683079,12.2575192100078,10.5493634474763,12.3566445267144,9.03397693589305,16.2500126253106,12.3490292648742,13.4093590153125,8.97324494943194,15.5478231831161,12.1730487560497,13.5147959807843,17.5515131204957,18.3415117168776,14.794644123222,14.191836407047,13.5802412196441,13.4458824964745,14.6904894269017,12.2547193880469,1.43364271559124,7.87750024349665,8.27020597035145,11.7709416225037,10.4190172444223,15.5393086260785,10.1266210142804,2.55355556036599,5.10569008120131,10.7641063960391,16.405074524622,8.65107412281877,4.9543313319654,1.41131930733313,6.0019199239354,5.21069364109072,6.56859844160645,8.05480909805009,11.3744266014711,7.34881935734565,6.17946968167765,9.9913843767686,14.700507810428,6.70517854147355,14.5875288039913,15.2575814148247,9.4919333853793,13.324338284703,11.3572008581582,9.09501954384772,8.1973470031905,9.04466478853352,5.24606484949639,3.19877480186772,10.8739924408763,4.86773958463865,22.2558177033837,11.1757270026793,11.5975168609796,14.9203921590705,18.0815997845901,15.7253327785646,16.0752991326207,11.6857647095687,11.5351859883916,16.2174251899646,16.2004491140923,15.1330437703633,0.127153361440425,9.02099064336195,20.8417394875442,5.3379786938329,10.0472703363917,15.2294338531685,15.080717975941,9.8183383906132,9.82106161275576,11.0607518735532,16.4632775465713,13.5794858283651,1.22556272209284,3.05763983896945,5.19974564025041,5.99621576244892,4.95894336571071,5.43681907549481,5.17270707109557,11.1288533525584,10.9889484180287,8.09891659187309
17.2631447995827,16.1126172478579,16.999065043189,12.5107377946502,13.2443844315086,12.716955165362,21.3277815461899,17.7165682111718,21.0182377456904,22.1590324803324,14.9847666573257,20.5572726192059,21.4594295448243,23.3048818870449,25.1234364849283,24.8174102160172,24.7486553097944,22.0651719939046,25.662200971937,15.4463607260023,25.3260692176456,19.5081458990305,23.5051394677375,24.2254341180926,13.2988622983965,19.0267387166232,19.0092884579875,24.8269089333467,24.5050145168842,22.2794989247396,4.33296558213937,13.8092970368137,16.9215470007473,24.0573775718784,17.1745520336874,15.0959067150718,17.6469183601569,19.4972870654485,23.4854642331324,23.31813048145,24.188006785517,17.891577651114,17.7749119612874,16.1378233686766,12.4019085328174,18.9954577998671,18.4028300967027,9.53356840022125,13.2414676415626,19.7640527579697,15.5540867145696,21.5502126292527,24.1571671012437,9.70524770460317,14.91274740225,16.7386429906154,15.0285349835481,15.176877547003,26.3030632841706,15.7548807938397,20.5880437880453,18.949387484932,21.3746219223776,16.7865927325616,24.6935361844626,21.3163798540325,25.9814033481346,27.8998538423301,25.1242261385696,26.0446792142051,19.0618545706013,16.2259958627423,15.8852362667135,18.4978530001856,13.5534873300377,12.9833219158975,12.1283115948506,20.7373365925539,5.67874133893442,16.4217049122647,8.13516597537735,18.2350795607149,14.4129619807656,17.385303203903,3.84625320038615,15.8272340201452,16.543131195939,16.9847153898517,25.1753293950527,21.0907624143801,21.4224451774522,11.1301984283353,20.5526790347257,20.5996986841146,16.9634729518279,20.2834342502485,21.0311542885046,10.0135822921573,15.8133380326356,20.0444278511446
24.1844287723908,31.332933171437,31.3236325950066,32.881878476026,40.2315202210012,33.9089828229136,32.8467690234279,27.4226014157197,37.2584546822801,33.9302974503602,25.1905128197974,27.7434384997342,23.5704816032915,39.270043322368,38.1342930803401,39.8996351310372,30.4215306066084,33.1164898161394,29.3057381825254,26.9848017477541,30.4817464685882,28.1513662153024,26.3869452099851,24.0297432026865,19.4152681099984,20.8660447680242,27.0295203059943,27.2693365400113,31.2493909397667,21.3339274758693,22.5605815135726,25.9165063579862,26.6044306357603,28.9230159022325,28.036942697676,25.0949859838741,19.3272372643377,23.5794736781145,28.5930614195641,32.6545310076474,28.1363898148902,17.6678500124294,23.5351748236436,11.2304793411557,25.7979009658757,19.7893877441557,22.6349394352248,26.4147494532726,17.2478013940776,16.893413719036,17.403374839907,28.7496826678309,40.5973047383326,31.5902271840731,38.657331973883,35.4005009839358,25.6497269096977,33.5719022747439,29.274688983565,27.9929844146521,26.5853027176226,27.8815404543752,33.574085713644,34.2605412653561,20.6771000415786,40.229369618825,30.5303540152763,29.3718376599544,26.8473027377378,32.5797596836257,25.5813841336815,33.6389135754763,38.3790943219474,28.181897183199,27.9025384961362,27.0862984056807,33.9234619857236,30.5311413515836,19.9001173085413,21.001996685908,25.2163467789356,19.5109773285829,21.0488284269588,28.3454316304393,23.1790681136216,41.815358791659,13.6860646076511,30.3993945151262,24.5806112502672,18.4221013790986,21.6246440132947,23.5905039908555,27.0664645825561,23.9510264652374,16.3273958967726,9.48643475117228,16.3459710690386,26.5588519061202,18.9897965638836,12.9473778374542
